secondaryImgUrls/0,secondaryImgUrls/1,ownerPhone,ownerAddress,kind,ownerEmail,description,ownerFacebook,primaryImgUrl,price/electric,price/room,price/water,price/others,isAvailable,roomId,area,ownerName,ownerId,roomName,coordinate,location,secondaryImgUrls/2,secondaryImgUrls/3
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/2yyZFyn41qMQCMFGFqPj/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/2yyZFyn41qMQCMFGFqPj/2.png,339-787-9709,"5066 Stephen Lodge
Port John, TN 72115",Loft Room,cherylhayes@example.com,"- Vị trí: Phạm Văn Hai, phường 5, Tân Bình.- Nằm gần CMT8, chợ Phạm Văn Hai, TTTM Blue Square, Trung tâm hội nghị tiệc cưới Unique 5. Cạnh đường Lê Văn Sỹ, Hoàng Sa, Trường Sa, thuận tiện cho việc di chuyển sang các quận trung tâm như: Quận Phú Nhuận, quận Gò Vấp, quận 3, quận 1, sân bay Tân Sơn Nhất,...- Nội thất: Giường, nệm, bàn, ghế sofa, tủ lạnh, máy lạnh, tủ đồ, rèm cuộn chống nắng.- Chính sách điện, nước, dịch vụ vui lòng.LH/Zalo: Ms. Thục để được tư vấn & đặt lịch xem phòng.",lstewart,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/2yyZFyn41qMQCMFGFqPj/0.png,3000,6400000,9000,20000,true,2yyZFyn41qMQCMFGFqPj,30,Wendy Zimmerman,b6G8XwhmRN3j7y8SM3OG,A234,"https://www.google.com/maps/embed/v1/place?q=10.791296,106.6619084&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Phạm Văn Hai, Phường 5, Tân Bình, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/2yyZFyn41qMQCMFGFqPj/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/2yyZFyn41qMQCMFGFqPj/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/39GFiLtd7VrHOoUsPrWz/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/39GFiLtd7VrHOoUsPrWz/2.png,001-230-338-1320x391,"857 Taylor Loop
Ingramland, RI 21359",Standard Room,hayden48@example.net,"Mặt tiền ngay Vườn Lài - Luỹ Bán Bích.Thuận tiện di chuyển, ô tô đưa đón tận cổng.Phòng mới chưa 1 đời chủ. Sạch sẽ, rộng rãi, thoáng mát. Cửa sổ full sáng.Nội thất full: Máy lạnh, tủ lạnh, bếp từ, giường tủ.. Chưa qua sử dụng.Nhiều phòng, nhiều mức giá, nhiều sự lựa chọn.Call trực tiếp (ib zalo/mess): Xem phòng.",thill,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/39GFiLtd7VrHOoUsPrWz/0.png,3000,3500000,10000,20000,true,39GFiLtd7VrHOoUsPrWz,30,Jennifer Mendoza,rVBenwmYVOsKZBuN3Ga1,A165,"https://www.google.com/maps/embed/v1/place?q=10.7914545,106.6335513&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Tân Thành, Phường Tân Thành, Tân Phú, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/39GFiLtd7VrHOoUsPrWz/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/39GFiLtd7VrHOoUsPrWz/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3UXclQQjPqZn3o67SOso/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3UXclQQjPqZn3o67SOso/2.png,(733)674-9977x12879,"9506 Andrea Heights Apt. 531
South Angelaberg, MO 19947",Standard Room,lbender@example.net,"Phòng trọ sinh viên gần đại học KT TPHCM, ĐH Y dược TPHCM, bệnh viện chỡ rẫy, bệnh viện nhi đồng, bệnh viện Hùng Vương... Giá rẻ bình dân.Địa chỉ: 416/21 Hòa Hảo, P5, Q10.Đặc điểm: Có máy lạnh, vệ sinh riêng, cửa sổ trời, không chung chủ, tầng lửng.Giá chỉ: 3trxx chỉ còn 1 phòng duy nhất các bạn liên hệ sdt mình nhé.0374 545 ***",orobertson,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3UXclQQjPqZn3o67SOso/0.png,2000,3700000,11000,20000,true,3UXclQQjPqZn3o67SOso,30,Daniel Jordan,q22Yg3vdU6Aj0V0vsd14,A080,"https://www.google.com/maps/embed/v1/place?q=10.7615915,106.6672844&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","416/21, Đường Hòa Hảo, Phường 5, Quận 10, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3UXclQQjPqZn3o67SOso/3.png,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3dpZxuBBaJpStfsVfJNY/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3dpZxuBBaJpStfsVfJNY/2.png,001-929-608-9126x69250,"680 Sanchez Burg Suite 937
North Ryan, WA 33486",Standard Room,stephenyoung@example.net,"Căn Hộ Duplex - Tách bếp, ngay Nhà Thờ Ba Chuông.Đường Lê Văn Sỹ, Quận Phú Nhuận.- Studio giá 4tr6 - 4tr8 - 5tr.- Duplex: 5tr - 5tr3 - 5tr5 - 6tr5.Phòng có sẵn Full nội thất:- Máy lạnh, tủ đồ, tủ lạnh, kệ tủ bếp, Sofa, nệm, bàn ghế,...Giờ giấc tự do - Không chung chủ.Cửa vân tay - Chỗ để xe.Có máy giặt chung.Call/zalo Tài.",dianawright,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3dpZxuBBaJpStfsVfJNY/0.png,2000,4600000,5000,20000,true,3dpZxuBBaJpStfsVfJNY,32,Dr. Angelica Castro,juItKIxdSH5xwNb0GgaC,A161,"https://www.google.com/maps/embed/v1/place?q=10.7908218,106.6729344&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Lê Văn Sỹ, Phường 13, Phú Nhuận, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3dpZxuBBaJpStfsVfJNY/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3dpZxuBBaJpStfsVfJNY/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3gz1rLyC62cNtSbledms/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3gz1rLyC62cNtSbledms/2.png,3273555304,"190 Jessica Villages
North Mariabury, AR 28834",Loft Room,gordon93@example.com,"Vị trí trung tâm tiện di chuyển sang các quận khác, gần chợ trung tâm thương mại lớn.Gần ngã tư Hàng Xanh, gần các trường đại học Hutech, Hồng Bàng, Đao Kao,...- Xung quanh có nhiều cửa hàng tiện lợi, chợ, siêu thị, khu ẩm thực,...Thuận tiện di chuyển quận 1,3,2, GV, 10.Tình trạng:- Full nội thất, phòng trống sẵn có thể dọn vào ở ngay.- Giờ giấc tự do, không chung chủ.- Khu vực an ninh, camera giám sát.- Hẻm oto.- Được nuôi pet và cam kết.- Máy giặt riêng từng phòng.Hệ thống mình còn rất nhiều căn hộ toạ lạc trên địa bàn TPHCM."" Nhận tìm phòng / căn hộ theo nhu cầu của khách hàng "".- Căn hộ 1 phòng ngủ.- Căn hộ 2 phòng ngủ.- Căn hộ studio.- Căn hộ duplex - Có Gác.- Căn hộ tách bếp.Và nhiều loại căn hộ khác nữa, Hỗ trợ tìm phòng theo yêu cầu của khách hàng về đặc điểm của căn hộ và vị trí đường mà khách hàng mong muốn với mức giá từ 5 triệu VNĐ.Hỗ trợ tìm phòng (Miễn Phí).",samantha51,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3gz1rLyC62cNtSbledms/0.png,2000,7600000,7000,20000,true,3gz1rLyC62cNtSbledms,35,Karen Carr,eLNzqhqkCS3EpaTnDxy2,A140,"https://www.google.com/maps/embed/v1/place?q=10.7978161,106.7049832&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Điện Biên Phủ, Phường 15, Bình Thạnh, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3gz1rLyC62cNtSbledms/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3gz1rLyC62cNtSbledms/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3uSI9UGP8KkdYWscHC51/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3uSI9UGP8KkdYWscHC51/2.png,(948)468-2355x09354,"927 Dawson Flat
Williamstad, NV 18606",Loft Room,johnnymatthews@example.com,"Duplex với thiết kế sang trọng full NT ngay Nguyễn Văn Linh, Quận 7.Địa chỉ: Nguyễn Văn Linh, Bình Thuận, Quận 7.Gần chợ, cửa hàng tiện lợi, ĐH RMIT, ĐH Tôn Đức Thắng.Thuận tiện qua các quận 1,4, Cresent Mall, LotteMart, BigC.Thiết kế hiện đại, sang trọng.Full nội thất cao cấp.Có hồ bơi sân thượng, nhà hàng quán ăn, cafe ngay sảnh toà nhà.Thang máy, hầm giữ xe.An ninh 24/7.Liên hệ: 0838 888 *** Zalo, Imess Để được tư vấn và xem phòng.",nsmith,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3uSI9UGP8KkdYWscHC51/0.png,3000,7000000,13000,20000,true,3uSI9UGP8KkdYWscHC51,45,Terri Jones,V05RHwLREPMRlous33cV,A158,"https://www.google.com/maps/embed/v1/place?q=10.7432337,106.7217742&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Nguyễn Văn Linh, Phường Bình Thuận, Quận 7, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3uSI9UGP8KkdYWscHC51/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/3uSI9UGP8KkdYWscHC51/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4FIYxwtacJ4rbVYkcG9k/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4FIYxwtacJ4rbVYkcG9k/2.png,637-399-7218x55369,"PSC 1547, Box 8223
APO AP 19743",Loft Room,denise75@example.com,"Vị trí trung tâm tiện di chuyển sang các quận khác, gần chợ trung tâm thương mại lớn.Gần ngã tư Phú Nhuận, Công viên Phú Nhuận, phố ẩm thực Nguyễn Xí, Phan Xích Long, Nguyễn Văn Đậu,...- Xung quanh có nhiều cửa hàng tiện lợi, chợ, siêu thị, khu ẩm thực,...Thuận tiện di chuyển quận 1,3,TB, BT, GV, 10.Tình trạng:- Full nội thất, phòng trống sẵn có thể dọn vào ở ngay.- Giờ giấc tự do, không chung chủ.- Khu vực an ninh, camera giám sát.- Hẻm oto.- Được nuôi pet và cam kết.- Máy giặt riêng từng phòng.Hệ thống mình còn rất nhiều căn hộ toạ lạc trên địa bàn TPHCM."" Nhận tìm phòng / căn hộ theo nhu cầu của khách hàng "".- Căn hộ 1 phòng ngủ.- Căn hộ 2 phòng ngủ.- Căn hộ studio.- Căn hộ duplex - Có Gác.- Căn hộ tách bếp.Và nhiều loại căn hộ khác nữa, Hỗ trợ tìm phòng theo yêu cầu của khách hàng về đặc điểm của căn hộ và vị trí đường mà khách hàng mong muốn với mức giá từ 5 triệu VNĐ.Hỗ trợ tìm phòng (Miễn Phí).",leonardhenson,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4FIYxwtacJ4rbVYkcG9k/0.png,3000,7000000,4000,20000,true,4FIYxwtacJ4rbVYkcG9k,30,Darius Patterson,vD9g4na8qq8acFQs62zG,A078,"https://www.google.com/maps/embed/v1/place?q=10.8018067,106.6876501&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Phan Tây Hồ, Phường 7, Phú Nhuận, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4FIYxwtacJ4rbVYkcG9k/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4FIYxwtacJ4rbVYkcG9k/4.png
,,+1-872-722-9731x848,"635 Murray Gateway
North Michael, AS 91486",Standard Room,christophercuevas@example.com,"Còn 3 phòng mới keng như hình cho thuê tại địa chỉ 383/ Bà Hạt, Q10. (Ngay Đại học Kinh tế và Bách Khoa.. Vv). Khu vực tĩnh mát mẻ thoải mái, an ninh, gần chợ, giờ giấc tự do, không chung chủ thoải mái. Xe để trong nhà miễn phí.Giá 2tr5 2tr7 và 3tr2. (phòng mới keng tầng trệt và tầng 2, kệ bếp nấu ăn, có máy giặt chung, cửa sổ lớn và ban công... Vv). Tolet Riêng trong phòng hoặc 2 phòng sử dụng 1 tolet. Hỗ trợ nội thất theo yêu cầu tính phí.Điện 4k, nước 100/ng, xe + wifi + rác free, không phát sinh chi phí. Vui lòng IB hoặc liên hệ 0838 999 ***",eholden,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4tgeNGivKygg6R8R1JCZ/0.png,2000,2500000,4000,20000,true,4tgeNGivKygg6R8R1JCZ,19,Jacob Schultz,1AmX2Xy9LxD8roLuxWvi,A124,"https://www.google.com/maps/embed/v1/place?q=10.7660666,106.6692666&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","383/, Đường Bà Hạt, Phường 4, Quận 10, Hồ Chí Minh",,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4wI60GtouIZvd2HIFhIh/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4wI60GtouIZvd2HIFhIh/2.png,397-369-0345x483,"3619 Francis Wells
Rodriguezmouth, AS 38203",Loft Room,cynthia07@example.net,"Địa chỉ: 32 Trần Thị Nơi, Phường 4, Quận 8.- Thuận tiện di chuyển qua Quận 7, Quận 1, Quận 3, Quận 5,...- Xung quanh gần chợ, ngân hàng, gym, Bách Hoá Xanh, hàng quán, cửa hàng tiện lợi.- Gần các trường đại học T Dược, Trường Đại Học Sài Gòn, đại học Kinh Tế, Đại Học Sài Gòn, Đại Học Sự Phạm, đại học Ueh, STU, SGU.- Sát bệnh viện Chợ Rẫy, bệnh viện Hùng Vương, bệnh viện Y Dược, bệnh viện Hùng Vương.Call/zalo: (Trường Thọ) hỗ trợ giá tốt.",christianhunt,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4wI60GtouIZvd2HIFhIh/0.png,3000,7500000,10000,20000,true,4wI60GtouIZvd2HIFhIh,45,Ashley Dennis,Sgslb5KwsJu3QjNcvv5M,A094,"https://www.google.com/maps/embed/v1/place?q=10.7395612658499,106.677656804436&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","32, Đường Trần Thị Nơi, Phường 4, Quận 8, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4wI60GtouIZvd2HIFhIh/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4wI60GtouIZvd2HIFhIh/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4yvz9glBBrXWmDuMQaEB/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4yvz9glBBrXWmDuMQaEB/2.png,(893)758-5629x076,"748 Loretta Viaduct
Mitchellstad, NY 14615",Standard Room,ataylor@example.org,"CHDV mới xây 100% thoáng mát.Chỉ từ 2tr9 cho phòng gác cao sạch sẽ.Ngay Luỹ Bán Bích - Thạch Lam, 5p Đầm Sen - 5p Văn Hiến - 10p Quận 11 - 10.Đầy đủ nội thất mới chưa qua sử dụng - có hỗ trợ máy giặt riêng nếu cần hệ tủ bếp ốp kính cường lực siêu chắc chắn.Bảo vệ 24/24 đảm bảo an ninh xe cộ - thang máy cao cấp thông tầng - camera giám sát 24/24 - hệ thống PCCC - thang thoát hiểm đạt tiêu chuẩn!Call: * gặp Huy để được tư vấn và hỗ trợ xem phòng hoàn toàn miễn phí.- Hỗ trợ tìm phòng ngon đa dạng giá hoàn toàn miễn phí Tân Phú Bình Tân Q11 Q10 Q6.Add zalo để được tư vấn và hỗ trợ.",nicholas03,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4yvz9glBBrXWmDuMQaEB/0.png,3000,2900000,9000,20000,true,4yvz9glBBrXWmDuMQaEB,23,Nicole Johnson,jPkO7cXNx1ULrrtwNuB2,A044,"https://www.google.com/maps/embed/v1/place?q=10.778093,106.6349355&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4yvz9glBBrXWmDuMQaEB/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/4yvz9glBBrXWmDuMQaEB/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5FdOq5z7Ehjvtfnp7I24/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5FdOq5z7Ehjvtfnp7I24/2.png,4972531555,"3595 Adam Plaza Apt. 823
Gouldfort, OK 80413",Loft Room,hillconnor@example.org,"Căn hộ nằm gần Phạm Văn Đồng, gần Văn Lang CS2, gần Nơ Trang Long, Nguyễn Văn Đậu, Chợ Bà Chiểu, Emart Gò Vấp.Căn hộ studio 25m² - cửa sổ siêu thoáng.Không chung chủ, giờ giấc tự do.Khu vực văn minh, an ninh.Full nội thất như mới.Điện: 4000/1kwh.Nước: 100k/ người.Xe: Free.Dịch vụ: 150k/ tháng (đã bao gồm phí an ninh, wifi, rác, vệ sinh,... ).Liên hệ Zalo 0936 785 ***Duy Khánh) để được tư vấn, hỗ trợ tìm phòng và thương lượng giá tốt nhất.Hệ thống căn hộ dịch vụ MQ House - Chuyên cho thuê căn hộ tại Thành phố Hồ Chí Minh.Luôn có sẵn trên 2000 phòng trống trong các phân khúc từ 5.000.000/ tháng - trên 20.000.000/ tháng.Liên hệ Zalo 0936 785 ***Duy Khánh) để được:- Tư vấn tận tình 24/7.- Hỗ trợ tìm phòng đúng với nhu cầu.- Thương lượng giá cả tốt nhất khi thuê dài hạn.- Nhận được nhiều ưu đãi và khuyến mãi khi thuê phòng.",davisdonna,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5FdOq5z7Ehjvtfnp7I24/0.png,3000,5200000,8000,20000,true,5FdOq5z7Ehjvtfnp7I24,25,Barbara Miller,aWhh9HQOfdtiEimpERlO,A095,"https://www.google.com/maps/embed/v1/place?q=10.8159197,106.6952001&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5FdOq5z7Ehjvtfnp7I24/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5FdOq5z7Ehjvtfnp7I24/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5PzoM1qR3LW9T4RnwYxs/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5PzoM1qR3LW9T4RnwYxs/2.png,668-829-6463x41337,"526 Michael Forks Suite 796
West John, RI 38788",Standard Room,chris83@example.net,"Vị trí: Số 16/2 Đường số 44, Phường Hiệp Bình Chánh, Quận Thủ Đức (gần Chợ Hiệp Bình).Thuộc khu vực trung tâm Thành phố Sài Gòn, với Đại lộ Phạm Văn Đồng bạn chỉ mất 5p đến Cầu Bình Triệu, Quận Bình Thạnh 5p, Sân Bay Tân Sơn Nhất 10p, Quận Gò Vấp 5p, đến Q1 cũng chỉ mất 15p.Điều đặc biệt nhất các nhà cho thuê khác không có được: Các căn hộ được thiết kế thông thoáng bên trong căn biệt thự, xung căn nhà là hành lanh rộng trồng cây xanh thoáng mát, tất cả được bao quanh bởi hàng rào cao, bạn ở đây chỉ mất 15p đến Q1 nhưng khi về nhà bạn được ở căn hộ nhìn ra sông Sài Gòn, hưởng không khí trong lành của thiên nhiên, tuy nhiên chỉ cần bước chân 100m bạn lại có ngay các tiện ích của TP HCM lớn nhất Việt Nam như Đại siêu thị Gigamall Coopmart 8000m², rạp chiếu phim, trung tâm Anh Ngữ, Vinmart, quán cà phê Coffee House, chợ, quán ăn, quán cơm, phở,.. La liệt trước mắt.Nằm ở trung tâm xung quanh là các trường Đại Học lớn: ĐH Công Nghiệp TP HCM, Cao đẳng Tài Chính Hải Quan, Đại Học Luật TPHCM, Đại Học Công Nghệ TPHCM, Đại Học Ngoại Thương, Đại Học Giao Thông Vận Tải, ĐH Sư Phạm Kỹ Thuật,Tiện nghi:- Mỗi căn căn hộ mini được thiết kế với bếp, toilet riêng, bồn rửa chén.- Mỗi phòng có trang bị cây phơi đồ thông minh, móc áo toilet, gương soi toilet,- Phòng nào cũng có cửa sổ hoặc ban công riêng thoáng mát.- Các phòng được bố trí riêng biệt trong tòa biệt thự, có sân vườn trồng hoa, cây cảnh. (Phòng chúng tôi không thiết kế theo dạng dãy bí bách truyền thống).- Khu vực an ninh, nhà có: Khóa cổng chính bằng SmartLock, khóa cổng nhà xe, khóa cổng hành lang, khóa riêng từng phòng, đảm bảo an ninhkhi đi làm.- Có camera an ninh 24/24 tại hành lang, nhà xe.- Có nhà để xe cực rộng, không sợ trầy xe.- Có wifi FPT tốc độ cao miễn phí.Đối tượng:- Phòng dành cho các bạn thích sống trong môi trường văn minh, sạch sẽ, yên tĩnh, an ninh: Ưu tiên cho thuê các bạn nữ, vợ chồng trẻ, gia đình,.- Không thích hợp cho các bạn: Thích nhậu, thích tụ tập bạn bè đông hát karraoke suốt đêm,Giá cả:- Căn 16m², ban công, wc, bếp riêng: Giá 2.400.000đ/tháng, ký hợp đồng 12th được giảm còn 2.200.000d/th cho 2 tháng đầu.- Căn 12m², cửa sổ nhìn ra vườn: Giá 2.200.000đ/tháng, ký hợp đồng 12th được giảm còn 2.000.000d/th cho 2 tháng đầu.- Căn 20m², ban công, wc, bếp riêng: Giá 2.800.000đ/tháng, ký hợp đồng 12th được giảm còn 2.400.000d/th cho 2 tháng đầu.- Phòng cho thuê dài hạn, ký hợp đồng ít nhất 6 tháng.- Đặt cọc 2 tháng - Hoàn trả 100% khi trả phòng. (Có thể chia ra đóng trong 2th đầu).- Wifi miễn phí - Nhà xe riêng miễn phí.- Điện 3.500 đồng/1kw.- Nước 15.000 đồng/ 1m3.- Rác 20.000 tháng.- Có lao công dọn vệ sinh khu vực sinh hoạt chung, phí: 30.000đ/th.Liên hệ trực tiếp chủ nhà: Mr Vũ 0352 226 ***",qmccarthy,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5PzoM1qR3LW9T4RnwYxs/0.png,2000,2000000,4000,20000,true,5PzoM1qR3LW9T4RnwYxs,20,Christopher Patterson,evp9NixjaXnVVMuM1Bzh,A212,"https://www.google.com/maps/embed/v1/place?q=10.8496781,106.7315527&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Số 16/2, Đường 44, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5PzoM1qR3LW9T4RnwYxs/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5PzoM1qR3LW9T4RnwYxs/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5ZbvLzrN6CtpKjGuaOJf/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5ZbvLzrN6CtpKjGuaOJf/2.png,4995541091,"5556 Bobby Camp Apt. 097
New Ashley, FM 67958",Standard Room,carrillobryce@example.org,"Nhà mới xây còn nhiều phòng cho thuê từ 3 triệu - 4.5tr.Diện tích 20 - 25 - 30 - 40m² có nội thất có gác. Giờ giấc tự do, có hầm để xe miễn phí, không chung chủ. Cách các trường đại học chỉ 2 phút xe máy. Wifi riêng từng tầng cực mạnh. Điện 4k/ kw, nước 120k/ người/ tháng. Wifi 100k/ phòng, rác 20k/ phòng. Miễn phí máy giặt, miễn phí vệ sinh hành lang cầu thang.",tromero,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5ZbvLzrN6CtpKjGuaOJf/0.png,3000,4000000,6000,20000,true,5ZbvLzrN6CtpKjGuaOJf,30,Audrey Thomas,cDNhMqVZdK6srgFaDDjE,A039,"https://www.google.com/maps/embed/v1/place?q=10.8032566,106.7163905&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Nguyễn Gia Trí, Phường 25, Bình Thạnh, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5ZbvLzrN6CtpKjGuaOJf/3.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/5ZbvLzrN6CtpKjGuaOJf/4.png
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/6iUK9Lno6nd0ky8WHhvQ/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/6iUK9Lno6nd0ky8WHhvQ/2.png,(432)293-3906x79632,"018 Soto Mountain Suite 306
Cynthiamouth, MO 98780",Standard Room,samantha15@example.net,"Phòng xinh giá xịn khu K300 Tân Bình.Vị trí đắc địa: Đường C18 ngay khu K300, đi 2p ra Cộng Hoà, trường CĐ Y Khoa Phạm Ngọc Thạch, đường lớn, oto tới tận nhà.Có bảo vệ an ninh, thang máy, hầm xe.Có thể nấu ăn trong phòng.Giá 4tr1.Alo chốt phòng ngay thôi.",warrenjennifer,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/6iUK9Lno6nd0ky8WHhvQ/0.png,2000,4099999,5000,20000,true,6iUK9Lno6nd0ky8WHhvQ,23,Carolyn Hughes Dds,pMG6GE22uZbmkUH0yyTh,A054,"https://www.google.com/maps/embed/v1/place?q=10.7977207,106.650792&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","Đường Hoàng Kế Viêm, Phường 12, Tân Bình, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/6iUK9Lno6nd0ky8WHhvQ/3.png,
https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/78ooDgz5bkVfTAVLHQ4b/1.png,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/78ooDgz5bkVfTAVLHQ4b/2.png,+1-291-622-4706x984,"PSC 4492, Box 1649
APO AA 08979",Standard Room,lisaprice@example.org,"Căn hộ dv mới Bình Thạnh.178 Nguyễn Văn Đậu, P7, Bình Thạnh.Mặt tiền đường, vân tay 2 lớp, di chuyển thang máy, nhà mới, nội thất mới zing.Diện tích phòng 10m², ban công 40m².Có sẵn máy lạnh + rèm.Giá chỉ 3tr5.LH 0374 545 *** - Mai.",tlindsey,https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/78ooDgz5bkVfTAVLHQ4b/0.png,3000,3500000,8000,20000,true,78ooDgz5bkVfTAVLHQ4b,50,Nicole Freeman,Vlx1yUZVPjkYKSTNVRFn,A111,"https://www.google.com/maps/embed/v1/place?q=10.8097752,106.6895727&key=AIzaSyAMd45cCGHSmsM2a5APxYRdOwV8kX-4m40","178, Đường Nguyễn Văn Đậu, Phường 7, Bình Thạnh, Hồ Chí Minh",https://storage.googleapis.com/rental-room-c34cb.appspot.com/Rooms/78ooDgz5bkVfTAVLHQ4b/3.png,
